client_id,age,gender,region,employment_status,education_level,monthly_salary_amd,registration_date,registration_year,tenure_days,tx_count,tx_total_amount,tx_avg_amount,deposit_count,total_deposit_balance,loan_count,total_loan_amount,overdue_loans_count,has_deposit,has_loan,has_card,product_breadth,cluster,pca_1,pca_2,cluster_hc,cluster_dbscan
C03067,51,Female,Aragatsotn,Employed,Bachelor,84820.0,2024-04-11,2024,629,102.0,2163591.0,21211.676470588234,0.0,0.0,2.0,2075545.0,0.0,0,1,1,2,0,-0.8578624454716246,-0.48627682887722357,1,0
C02719,36,Female,Shirak,Employed,Bachelor,654873.0,2022-02-08,2022,1422,18.0,1082824.0,60156.88888888889,1.0,10252000.0,1.0,23228579.0,0.0,1,1,1,3,1,2.968146213238182,-0.13728939878810062,0,2
C03614,30,Male,Yerevan,Self-employed,Bachelor,459541.0,2025-09-14,2025,108,162.0,4713843.0,29097.796296296296,1.0,725302.0,1.0,1166426.0,0.0,1,1,1,3,2,0.43698096775482614,1.4507436927972295,2,2
C03207,55,Female,Yerevan,Employed,Bachelor,335584.0,2022-05-14,2022,1327,12.0,715863.0,59655.25,1.0,6259600.0,2.0,20378629.0,0.0,1,1,1,3,1,1.9593576598849203,-0.8916525730718392,0,2
C01279,28,Male,Yerevan,Employed,Master,217764.0,2021-02-02,2021,1793,0.0,0.0,0.0,1.0,1126800.0,0.0,0.0,0.0,1,0,0,1,0,-1.724541506358706,-0.2896222739928311,1,1
C03086,34,Female,Yerevan,Self-employed,Bachelor,519516.0,2021-09-25,2021,1558,78.0,2910754.0,37317.35897435898,2.0,4264582.0,1.0,3862654.0,0.0,1,1,1,3,2,1.0314681241180075,0.6265465360824565,2,2
C01622,41,Female,Yerevan,Self-employed,Secondary,334265.0,2021-08-03,2021,1611,42.0,908807.0,21638.261904761905,0.0,0.0,1.0,1317415.0,0.0,0,1,1,2,0,-0.589598810141453,-0.29702276253704585,1,0
C03692,38,Male,Syunik,Student,Vocational,127010.0,2022-10-21,2022,1167,42.0,452282.0,10768.619047619048,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.8284051704971351,-0.627928779332656,1,1
C02847,39,Male,Yerevan,Employed,PhD,372976.0,2024-08-06,2024,512,156.0,6903272.0,44251.743589743586,2.0,6303082.0,1.0,386134.0,0.0,1,1,1,3,2,1.1081687860652596,1.073048583814165,2,2
C00068,35,Female,Yerevan,Unemployed,Bachelor,543427.0,2022-02-27,2022,1403,96.0,4051826.0,42206.520833333336,2.0,3542018.0,1.0,1890215.0,0.0,1,1,1,3,2,1.0165791219385754,0.8352886564008258,2,2
C04265,41,Female,Yerevan,Unemployed,Secondary,164174.0,2020-06-12,2020,2028,36.0,445712.0,12380.888888888889,1.0,229914.0,1.0,2455221.0,1.0,1,1,1,3,0,-0.3953461369037673,0.10403021247513415,1,2
C04627,33,Female,Yerevan,Employed,Bachelor,354528.0,2025-09-30,2025,92,144.0,4031171.0,27994.243055555555,1.0,308545.0,0.0,0.0,0.0,1,0,1,2,2,-0.48597919026579756,0.7474752874434,2,0
C03809,30,Male,Yerevan,Employed,Bachelor,315772.0,2020-06-16,2020,2024,216.0,6173405.0,28580.578703703704,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.0568740031792412,0.93973118991148,2,1
C00821,64,Female,Yerevan,Employed,Bachelor,530291.0,2025-04-25,2025,250,42.0,2543789.0,60566.40476190476,1.0,5719782.0,0.0,0.0,0.0,1,0,1,2,1,0.9877778400977958,-1.6453215493190183,0,0
C01227,55,Female,Aragatsotn,Employed,Secondary,315360.0,2025-03-23,2025,283,30.0,675983.0,22532.766666666666,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.01435968262328,-1.5529267013173036,1,1
C03007,34,Female,Yerevan,Self-employed,Bachelor,101146.0,2025-11-03,2025,58,18.0,309617.0,17200.944444444445,2.0,682183.0,2.0,25353525.75,0.0,1,1,1,3,2,0.6502260343861669,0.6409518593237181,0,2
C04273,32,Female,Yerevan,Student,Bachelor,326364.0,2020-03-02,2020,2130,168.0,4644926.0,27648.369047619046,2.0,2251280.0,2.0,25482476.75,0.0,1,1,1,3,2,1.6841662538840942,1.4811420079269104,0,2
C02759,30,Female,Kotayk,Employed,Secondary,136756.0,2021-12-03,2021,1489,12.0,139236.0,11603.0,0.0,0.0,1.0,1867694.0,0.0,0,1,1,2,0,-1.3211924006527735,0.1992907966306686,1,0
C04468,23,Male,Lori,Employed,Unknown,92747.0,2025-07-26,2025,158,24.0,302471.0,12602.958333333334,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-2.2198237539944934,0.15676553443437286,1,1
C04280,44,Male,Yerevan,Retired,Secondary,84322.0,2023-07-08,2023,907,24.0,341817.0,14242.375,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.8238004258579532,-0.9597573072142896,1,1
C03365,40,Female,Yerevan,Student,Unknown,391714.0,2023-10-14,2023,809,144.0,6176860.0,42894.86111111111,1.0,3588316.0,1.0,329055.0,0.0,1,1,1,3,2,0.8329854515962284,1.0425540573651546,2,2
C01144,34,Male,Kotayk,Student,Vocational,308733.0,2021-05-21,2021,1685,72.0,1916662.0,26620.305555555555,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.3427644441659599,-0.1637602251979441,1,1
C00398,37,Male,Yerevan,Employed,Bachelor,336225.0,2023-12-10,2023,752,120.0,5574095.0,46450.791666666664,1.0,5840100.0,1.0,3475081.0,0.0,1,1,1,3,2,0.9985951382139733,0.9717218652458744,2,2
C02922,55,Female,Yerevan,Self-employed,Master,554233.0,2022-02-26,2022,1404,48.0,3229678.0,67284.95833333333,2.0,13743676.0,2.0,44818861.75,0.0,1,1,1,3,1,4.856916576957004,-0.7213191548888176,0,-1
C04312,40,Male,Lori,Self-employed,Secondary,172801.0,2025-09-03,2025,119,6.0,59328.0,9888.0,1.0,395088.0,0.0,0.0,0.0,1,0,1,2,0,-1.1083413416168524,-0.40836463239078985,1,0
C03037,51,Male,Yerevan,Unemployed,Bachelor,160792.0,2025-09-09,2025,113,0.0,0.0,0.0,1.0,317524.0,1.0,1503598.0,0.0,1,1,0,2,0,-0.8484452066453774,-0.9892293580654701,1,0
C01399,36,Male,Kotayk,Retired,Secondary,144635.0,2021-10-14,2021,1539,78.0,1473627.0,18892.653846153848,1.0,847647.0,1.0,4532051.0,0.0,1,1,1,3,2,-0.27629059984990545,0.5705641749414742,1,2
C01660,42,Female,Shirak,Employed,Master,405866.0,2025-06-10,2025,204,60.0,3940492.0,65674.86666666667,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-0.7823003792265406,-0.2001579801752561,2,1
C00980,37,Male,Yerevan,Employed,Bachelor,658868.0,2021-09-22,2021,1561,0.0,0.0,0.0,1.0,2939160.0,1.0,7887776.0,0.0,1,1,0,2,1,0.7270692086713033,-0.5136750974283499,1,0
C01299,33,Male,Yerevan,Student,Vocational,123693.0,2025-03-02,2025,304,0.0,0.0,0.0,0.0,0.0,1.0,709655.0,0.0,0,1,0,1,0,-1.931510641612697,-0.44692195936049567,1,1
C03419,49,Male,Gegharkunik,Self-employed,Bachelor,443311.0,2024-03-17,2024,654,18.0,1066147.0,59230.38888888889,2.0,9288108.0,1.0,6198059.0,0.0,1,1,1,3,1,1.6373296024938402,-0.856561170662764,0,2
C00083,27,Male,Yerevan,Employed,Master,369280.0,2022-04-26,2022,1345,84.0,2329091.0,27727.27380952381,1.0,321246.0,1.0,596712.0,0.0,1,1,1,3,2,-0.11149139804513254,1.1630641385697813,1,2
C03709,40,Female,Syunik,Employed,Vocational,239076.0,2020-01-24,2020,2168,24.0,434474.0,18103.083333333332,0.0,0.0,1.0,7508321.0,0.0,0,1,1,2,0,-0.5288960870797834,-0.2586283862226252,1,0
C02474,40,Male,Tavush,Employed,Master,238074.0,2022-02-27,2022,1403,42.0,836085.0,19906.785714285714,0.0,0.0,2.0,3050087.0,0.0,0,1,1,2,0,-0.7521539110913881,-0.21320661198029534,1,0
C03758,28,Female,Yerevan,Self-employed,Bachelor,345002.0,2022-02-04,2022,1426,108.0,4597035.0,42565.13888888889,0.0,0.0,1.0,6244735.0,0.0,0,1,1,2,2,-0.23797823341210572,1.2125379858261642,2,0
C03800,35,Male,Yerevan,Student,Master,328078.0,2023-01-07,2023,1089,114.0,4331692.0,37997.29824561404,1.0,2306000.0,1.0,3449114.0,0.0,1,1,1,3,2,0.4742235829894845,1.0578149554615348,2,2
C02304,53,Male,Yerevan,Unemployed,Bachelor,301233.0,2023-02-18,2023,1047,24.0,538647.0,22443.625,1.0,423873.0,1.0,300473.0,0.0,1,1,1,3,0,0.08134000142762797,-0.5956002331750239,1,2
C00424,42,Male,Shirak,Employed,Master,307182.0,2022-11-20,2022,1137,0.0,0.0,0.0,2.0,16911551.0,0.0,0.0,0.0,1,0,0,1,1,0.38762418510433655,-2.125307691241975,0,-1
C04350,51,Male,Kotayk,Employed,Secondary,110726.0,2021-04-13,2021,1723,210.0,5626467.0,26792.7,2.0,1247600.0,0.0,0.0,0.0,1,0,1,2,0,-0.5020245223699028,0.12878586004729542,2,0
C01905,36,Male,Aragatsotn,Self-employed,Bachelor,301233.0,2021-10-25,2021,1528,18.0,194266.0,10792.555555555555,1.0,230746.0,0.0,0.0,0.0,1,0,1,2,0,-0.8785051853547645,-0.19472258305801643,1,0
C04625,50,Male,Yerevan,Employed,Unknown,301233.0,2025-07-23,2025,161,30.0,1848215.0,61607.166666666664,1.0,3570000.0,1.0,13663052.0,0.0,1,1,1,3,1,1.2116297928752198,-0.2541676017478695,0,2
C04120,44,Female,Shirak,Unemployed,Secondary,115968.0,2022-09-20,2022,1198,72.0,1347185.0,18710.902777777777,1.0,62560.0,1.0,5527719.0,0.0,1,1,1,3,0,-0.22311331702168938,0.18483734177144018,1,2
C04317,21,Male,Kotayk,Employed,Master,253449.0,2022-09-29,2022,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.4506377733373474,-0.2996436018205979,1,3
C01566,37,Female,Yerevan,Retired,Secondary,277321.0,2022-04-26,2022,1345,0.0,0.0,0.0,0.0,0.0,2.0,1488567.0,2.0,0,1,0,1,0,-1.4323587924873897,-0.7031133437265193,1,1
C03371,28,Male,Yerevan,Unemployed,Bachelor,234319.0,2020-10-21,2020,1897,150.0,4496546.0,29976.97333333333,1.0,1114571.0,1.0,1109351.0,0.0,1,1,1,3,2,-0.1348497448231474,1.5568336203967248,1,2
C00840,31,Female,Yerevan,Retired,Bachelor,264918.0,2023-05-30,2023,946,90.0,1736290.0,19292.11111111111,1.0,709122.0,1.0,3487658.0,0.0,1,1,1,3,2,-0.13242618113425633,0.8563330211072235,1,2
C00501,32,Male,Gegharkunik,Employed,Secondary,214384.0,2024-11-28,2024,398,24.0,257345.0,10722.708333333334,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.7485387644890478,-0.37405795645169754,1,1
C00142,40,Female,Yerevan,Employed,Bachelor,172210.0,2023-03-02,2023,1035,0.0,0.0,0.0,0.0,0.0,2.0,2640664.0,0.0,0,1,0,1,0,-1.5650886776723663,-0.821090665577336,1,1
C01378,26,Male,Lori,Employed,Master,227420.0,2022-04-13,2022,1358,0.0,0.0,0.0,1.0,79786.0,1.0,1226644.0,0.0,1,1,0,2,0,-1.2176367726390513,0.3454763100721335,1,0
C04016,41,Female,Yerevan,Unemployed,Bachelor,61760.0,2023-04-30,2023,976,42.0,881734.0,20993.666666666668,0.0,0.0,1.0,889966.0,0.0,0,1,1,2,0,-1.2832428088401613,-0.22083262247013144,1,0
C03260,58,Female,Armavir,Employed,Bachelor,466869.0,2023-04-18,2023,988,0.0,0.0,0.0,1.0,4833415.0,1.0,3355089.0,0.0,1,1,0,2,1,0.606780967993813,-1.7471024076721338,0,0
C01139,45,Male,Shirak,Retired,Unknown,697194.0,2025-10-07,2025,85,42.0,2477038.0,58977.09523809524,2.0,20437401.0,1.0,623988.0,0.0,1,1,1,3,1,3.1208002554117815,-1.2208401795388975,0,2
C03097,39,Male,Armavir,Employed,Secondary,406663.0,2024-04-22,2024,618,24.0,1605171.0,66882.125,1.0,5774870.0,1.0,24797153.75,0.0,1,1,1,3,1,2.092593870255243,0.20216738783156182,0,2
C01788,34,Male,Armavir,Unemployed,Secondary,64575.0,2021-04-11,2021,1725,12.0,140315.0,11692.916666666666,1.0,41890.0,0.0,0.0,0.0,1,0,1,2,0,-1.5210015840537192,-0.01167640317363864,1,0
C02582,27,Male,Armavir,Self-employed,Master,291936.0,2022-09-10,2022,1208,192.0,5324182.0,27730.114583333332,1.0,176000.0,0.0,0.0,0.0,1,0,1,2,2,-0.6653921233904712,1.3687516169003455,2,0
C00551,41,Male,Shirak,Unemployed,Vocational,127682.0,2024-10-11,2024,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.3647788953908386,-1.3338597885992343,1,3
C03115,41,Male,Yerevan,Retired,Vocational,107014.0,2024-10-02,2024,455,0.0,0.0,0.0,1.0,282358.0,1.0,378420.0,0.0,1,1,0,2,0,-1.244577803551554,-0.4429571902140129,1,0
C02020,38,Female,Ararat,Self-employed,Master,591824.0,2023-11-10,2023,782,336.0,13993584.0,41647.57142857143,1.0,2610673.0,1.0,1639059.0,0.0,1,1,1,3,2,1.8957748162458703,2.8000042936863743,2,2
C00949,20,Female,Yerevan,Student,Master,498213.0,2021-07-25,2021,1620,0.0,0.0,0.0,1.0,1804400.0,0.0,0.0,0.0,1,0,0,1,0,-1.1260312307250773,0.006447304163727145,1,1
C02276,49,Female,Yerevan,Employed,Master,1030961.0,2021-11-19,2021,1503,0.0,0.0,0.0,1.0,5287380.0,1.0,22494415.0,0.0,1,1,0,2,1,2.94570755882985,-1.3042524111432696,0,-1
C00533,50,Male,Yerevan,Employed,Master,167998.0,2025-04-14,2025,261,222.0,9519847.0,42882.19369369369,2.0,6712924.0,2.0,19592968.0,0.0,1,1,1,3,2,2.170945826244676,1.2349425227724322,0,-1
C01830,32,Female,Vayots Dzor,Employed,Secondary,301233.0,2020-03-06,2020,2126,42.0,737533.0,17560.309523809523,0.0,0.0,2.0,3559947.0,0.0,0,1,1,2,0,-0.7340765465263789,0.18027037370812735,1,0
C02933,22,Female,Yerevan,Unemployed,Vocational,85638.0,2023-08-14,2023,870,0.0,0.0,0.0,0.0,0.0,2.0,12269719.0,0.0,0,1,0,1,0,-1.5837061417948772,0.25657786270175525,1,1
C04429,33,Female,Aragatsotn,Employed,Bachelor,616703.0,2023-11-26,2023,766,126.0,5190151.0,41191.6746031746,1.0,2539340.0,0.0,0.0,0.0,1,0,1,2,2,0.47905577503929736,0.7584692877724105,2,0
C03890,32,Unknown,Kotayk,Employed,Master,311984.0,2022-01-23,2022,1438,222.0,8983616.0,40466.738738738735,0.0,0.0,1.0,11633104.0,0.0,0,1,1,2,2,0.42443220058108194,1.973378284937064,2,0
C01603,51,Female,Gegharkunik,Unemployed,Bachelor,171353.0,2025-08-28,2025,125,30.0,286075.0,9535.833333333334,1.0,171818.0,0.0,0.0,0.0,1,0,1,2,0,-0.8996989936132787,-0.9360589215974836,1,0
C00640,23,Male,Yerevan,Employed,Unknown,351774.0,2021-04-20,2021,1716,192.0,5706285.0,29720.234375,1.0,1280250.0,0.0,0.0,0.0,1,0,1,2,2,-0.45330291344513207,1.5708027619436011,2,0
C04843,39,Female,Yerevan,Employed,Master,214782.0,2022-12-28,2022,1099,120.0,5212122.0,43434.35,1.0,3230827.0,1.0,20386915.0,0.0,1,1,1,3,2,1.4056572775560061,1.14905235350665,0,2
C00968,53,Female,Yerevan,Self-employed,Secondary,301233.0,2022-01-31,2022,1430,18.0,1211932.0,67329.55555555556,2.0,24492889.0,0.0,0.0,0.0,1,0,1,2,1,2.025644537734795,-2.5175136232181217,0,0
C04248,70,Female,Yerevan,Retired,Secondary,514805.0,2025-03-11,2025,295,18.0,987041.0,54835.61111111111,2.0,17601751.0,1.0,4569027.0,0.0,1,1,1,3,1,2.978667336912372,-2.593392835213972,0,-1
C02641,53,Male,Vayots Dzor,Unemployed,Vocational,124813.0,2024-10-06,2024,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.1355525369924098,-1.9771897369170282,1,3
C01684,36,Male,Yerevan,Employed,Secondary,321267.0,2020-04-16,2020,2085,174.0,7502479.0,43117.69540229885,0.0,0.0,1.0,4224317.0,0.0,0,1,1,2,2,-0.016380463094829927,1.3809775175318841,2,0
C04481,46,Male,Yerevan,Self-employed,Secondary,388949.0,2025-04-07,2025,268,72.0,1503453.0,20881.291666666668,1.0,825092.0,1.0,2032370.0,1.0,1,1,1,3,2,0.37663357184399937,-0.05712026996551385,1,2
C02358,24,Male,Yerevan,Student,Bachelor,460697.0,2023-02-23,2023,1042,42.0,883521.0,21036.214285714286,1.0,103970.0,1.0,1177488.0,0.0,1,1,1,3,2,-0.053965933070161745,1.012453334848283,1,2
C00156,27,Female,Yerevan,Employed,Master,429643.0,2022-09-04,2022,1214,42.0,621850.0,14805.952380952382,1.0,76842.0,0.0,0.0,0.0,1,0,1,2,0,-0.7222067826639714,0.34791003138117516,1,0
C02630,34,Male,Armavir,Employed,Bachelor,383031.0,2023-01-04,2023,1092,216.0,9021354.0,41765.52777777778,0.0,0.0,1.0,6068389.0,0.0,0,1,1,2,2,0.3243000542582648,1.802970268593222,2,0
C04160,33,Female,Yerevan,Employed,Vocational,759674.0,2020-05-11,2020,2060,258.0,10827913.0,41968.65503875969,2.0,5298374.0,1.0,24797153.75,0.0,1,1,1,3,2,3.5425472293045543,2.3756510933327615,0,-1
C01090,44,Female,Yerevan,Employed,Unknown,245204.0,2021-03-17,2021,1750,0.0,0.0,0.0,1.0,478953.0,1.0,759747.0,0.0,1,1,0,2,0,-0.8053744952933313,-0.6572396449526258,1,0
C03821,56,Male,Yerevan,Student,Secondary,145313.0,2025-07-05,2025,179,0.0,0.0,0.0,1.0,71075.0,0.0,0.0,0.0,1,0,0,1,0,-1.4588510396776782,-1.6994440951754812,1,1
C04251,30,Male,Yerevan,Employed,Secondary,551529.0,2022-08-06,2022,1243,66.0,2564502.0,38856.09090909091,1.0,4026800.0,2.0,6300064.0,0.0,1,1,1,3,2,1.1171008439229173,0.7959664540444082,2,2
C00289,41,Male,Gegharkunik,Employed,Vocational,188561.0,2025-04-04,2025,271,162.0,3392015.0,20938.364197530864,1.0,68153.0,1.0,687925.0,0.0,1,1,1,3,2,-0.2122858764138589,0.7084277937013858,1,2
C00931,37,Male,Yerevan,Self-employed,Bachelor,353348.0,2024-02-23,2024,677,144.0,5944444.0,41280.86111111111,0.0,0.0,1.0,627041.0,0.0,0,1,1,2,2,-0.24992307827998778,0.9596804393116868,2,0
C02551,35,Male,Ararat,Student,Secondary,226513.0,2021-04-16,2021,1720,66.0,1487249.0,22534.075757575756,0.0,0.0,2.0,25798325.0,0.0,0,1,1,2,2,0.46815638702130785,0.3939008680716135,0,0
C02278,31,Female,Yerevan,Self-employed,Master,454925.0,2024-10-01,2024,456,204.0,8148543.0,39943.83823529412,1.0,2763600.0,1.0,307165.0,0.0,1,1,1,3,2,0.8856987052528065,1.9735390456873136,2,2
C03387,51,Male,Yerevan,Unemployed,Bachelor,186433.0,2023-04-07,2023,999,36.0,689201.0,19144.472222222223,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.4076580095541562,-1.2949216138765607,1,1
C02699,29,Female,Yerevan,Employed,Bachelor,635150.0,2023-02-28,2023,1037,210.0,9067272.0,43177.485714285714,1.0,2736105.0,1.0,2279215.0,0.0,1,1,1,3,2,1.471865950043714,2.23566814435004,2,2
C03894,48,Male,Yerevan,Employed,Secondary,152646.0,2020-02-06,2020,2155,0.0,0.0,0.0,1.0,244937.0,1.0,324597.0,1.0,1,1,0,2,0,-1.0019496532220313,-0.8310580480860864,1,0
C00943,31,Female,Gegharkunik,Employed,Vocational,301233.0,2024-08-29,2024,489,0.0,0.0,0.0,1.0,5932800.0,1.0,2054516.0,0.0,1,1,0,2,0,-0.2915859902276845,-0.33046968595418746,1,0
C03878,30,Male,Yerevan,Employed,Bachelor,164493.0,2025-07-20,2025,164,138.0,4265924.0,30912.492753623188,1.0,723366.0,0.0,0.0,0.0,1,0,1,2,0,-0.9485974342675322,0.9896049022368685,2,0
C04673,52,Female,Yerevan,Retired,Bachelor,679579.0,2024-03-03,2024,668,24.0,1444988.0,60207.833333333336,1.0,9949800.0,0.0,0.0,0.0,1,0,1,2,1,1.4608199022134087,-1.56095275726693,0,0
C01699,25,Female,Yerevan,Employed,Bachelor,273193.0,2023-09-11,2023,842,0.0,0.0,0.0,1.0,785481.0,0.0,0.0,0.0,1,0,0,1,0,-1.6828865594093576,-0.12314006826180034,1,1
C04719,42,Male,Gegharkunik,Employed,Bachelor,161270.0,2021-06-20,2021,1655,132.0,2564696.0,19429.515151515152,1.0,351719.0,2.0,7752887.0,0.0,1,1,1,3,2,0.10398085402353173,0.5329085968686025,1,2
C03197,47,Female,Yerevan,Employed,Secondary,346455.0,2022-08-19,2022,1230,36.0,718954.0,19970.944444444445,0.0,0.0,2.0,25412127.75,0.0,0,1,1,2,1,0.9133672148776582,-0.4521853284701563,0,0
C02522,23,Female,Yerevan,Self-employed,Secondary,159955.0,2023-09-18,2023,835,0.0,0.0,0.0,1.0,712027.0,1.0,12044013.0,0.0,1,1,0,2,0,-0.7617825332899648,0.5799403158349358,1,0
C02827,45,Female,Yerevan,Unemployed,Secondary,65763.0,2025-02-18,2025,316,0.0,0.0,0.0,1.0,473411.0,1.0,518285.0,0.0,1,1,0,2,0,-1.239279949028995,-0.6563037097894818,1,0
C00986,28,Female,Yerevan,Self-employed,Vocational,397763.0,2024-09-04,2024,483,90.0,2608197.0,28979.966666666667,2.0,1931262.0,1.0,1694848.0,0.0,1,1,1,3,2,0.22816164882555293,1.0607350918601823,1,2
C02788,37,Female,Armavir,Employed,Secondary,229790.0,2025-05-12,2025,233,0.0,0.0,0.0,0.0,0.0,1.0,818658.0,0.0,0,1,0,1,0,-1.5868238037517648,-0.6940373797508682,1,1
C03083,33,Male,Yerevan,Self-employed,Vocational,517428.0,2021-07-13,2021,1632,48.0,553510.0,11531.458333333334,1.0,24235.0,1.0,351975.0,0.0,1,1,1,3,2,0.18004570690628577,0.44050993786078557,1,2
C02584,42,Female,Yerevan,Employed,Bachelor,290045.0,2024-03-05,2024,666,162.0,6754985.0,41697.43827160494,2.0,7787496.0,1.0,1044903.0,0.0,1,1,1,3,2,1.141699587744213,0.8134501618233019,2,2
C04788,25,Male,Yerevan,Self-employed,Secondary,103267.0,2023-08-11,2023,873,12.0,124021.0,10335.083333333334,2.0,653678.0,1.0,6969793.0,0.0,1,1,1,3,2,-0.5854933854715646,0.9258984288761755,1,2
C00982,25,Male,Kotayk,Employed,PhD,156101.0,2023-05-14,2023,962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.61020611010537,-0.48381117138162766,1,3
C02750,58,Female,Yerevan,Self-employed,PhD,439081.0,2025-12-29,2025,2,24.0,1592467.0,66352.79166666667,2.0,16281220.0,1.0,24797153.75,0.0,1,1,1,3,1,3.6216827136263428,-1.5335793607607142,0,2
C02446,30,Male,Ararat,Unemployed,Vocational,183497.0,2020-09-23,2020,1925,12.0,272845.0,22737.083333333332,0.0,0.0,1.0,894717.0,0.0,0,1,1,2,0,-1.2512034767919937,0.20407389706269968,1,0
C04698,33,Female,Yerevan,Employed,Secondary,319480.0,2022-03-22,2022,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.052736836211151,-0.9646144140126242,1,3
C02958,42,Female,Yerevan,Employed,Master,904519.0,2022-06-14,2022,1296,18.0,1054027.0,58557.055555555555,1.0,9876779.0,0.0,0.0,0.0,1,0,1,2,1,1.7752311281283217,-1.1716902309540431,0,0
C03544,30,Male,Yerevan,Employed,Master,340078.0,2021-08-22,2021,1592,120.0,4697431.0,39145.25833333333,0.0,0.0,2.0,6101761.0,0.0,0,1,1,2,2,-0.21059631311383292,1.1264769479765044,2,0
C04708,54,Male,Yerevan,Employed,Bachelor,293110.0,2025-01-28,2025,337,114.0,2248901.0,19727.201754385966,0.0,0.0,2.0,5249374.0,0.0,0,1,1,2,0,-0.10139572511414313,-0.6671705639287155,1,0
C01458,31,Male,Syunik,Employed,Vocational,192064.0,2023-06-16,2023,929,60.0,1085900.0,18098.333333333332,2.0,261115.0,1.0,2487395.0,0.0,1,1,1,3,2,-0.4666678052996647,0.7643179156604449,1,2
C01396,50,Male,Yerevan,Employed,Bachelor,347105.0,2024-09-24,2024,463,30.0,1915502.0,63850.066666666666,1.0,6967380.0,1.0,18065941.0,1.0,1,1,1,3,1,1.9280212979821865,-0.44330751976871213,0,2
C00265,28,Female,Yerevan,Self-employed,Master,269626.0,2024-02-12,2024,688,84.0,2614873.0,31129.440476190477,1.0,264800.0,1.0,11889185.0,0.0,1,1,1,3,2,0.3240807760656181,1.3029344879422031,1,2
C03683,52,Female,Yerevan,Self-employed,Bachelor,165863.0,2020-12-13,2020,1844,18.0,276087.0,15338.166666666666,1.0,177377.0,1.0,622328.0,0.0,1,1,1,3,0,-0.29813043952951723,-0.5350483736678774,1,2
C00930,31,Male,Yerevan,Self-employed,Master,617960.0,2024-10-17,2024,440,18.0,222266.0,12348.111111111111,0.0,0.0,1.0,1127194.0,0.0,0,1,1,2,0,-0.1588088057880324,0.005371829286104295,1,0
C03076,32,Male,Lori,Employed,Master,540917.0,2023-06-06,2023,939,36.0,1023389.0,28427.472222222223,0.0,0.0,1.0,4786045.0,0.0,0,1,1,2,0,-0.05423496409597214,0.17553156011204882,1,0
C02708,40,Female,Lori,Student,Master,519337.0,2022-07-21,2022,1259,162.0,6723839.0,41505.17901234568,0.0,0.0,2.0,15649574.0,0.0,0,1,1,2,2,1.1335804232357238,1.0408725198155275,0,0
C00247,43,Male,Armavir,Self-employed,Secondary,98127.0,2025-02-10,2025,324,18.0,203582.0,11310.111111111111,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.8209736644003178,-0.9393407189927393,1,1
C03608,42,Female,Yerevan,Self-employed,Secondary,318718.0,2020-08-23,2020,1956,138.0,5432691.0,39367.32608695652,1.0,3695263.0,1.0,2534489.0,0.0,1,1,1,3,2,0.7693279225920591,0.8144655795662586,2,2
C01759,21,Male,Yerevan,Self-employed,Master,421054.0,2023-04-05,2023,1001,168.0,4692276.0,27930.214285714286,2.0,1280800.0,1.0,736264.0,0.0,1,1,1,3,2,0.19627361098252258,1.900570222589251,2,2
C04915,31,Female,Yerevan,Self-employed,Master,760060.0,2023-07-14,2023,901,120.0,5099952.0,42499.6,2.0,7054748.0,1.0,5325214.0,0.0,1,1,1,3,2,2.109079827997855,0.9963792036404916,2,2
C02826,71,Female,Aragatsotn,Unemployed,Vocational,217906.0,2024-11-04,2024,422,30.0,372608.0,12420.266666666666,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-0.9626970732089288,-2.4447900291515827,1,1
C00924,53,Male,Yerevan,Unemployed,Secondary,187128.0,2023-07-25,2023,890,0.0,0.0,0.0,0.0,0.0,1.0,883245.0,0.0,0,1,0,1,0,-1.3725913074949363,-1.539048094201979,1,1
C03096,54,Female,Yerevan,Employed,PhD,582304.0,2024-03-08,2024,663,60.0,3464653.0,57744.21666666667,1.0,1522500.0,0.0,0.0,0.0,1,0,1,2,0,0.5632499577056993,-0.6512600307106173,2,0
C00269,54,Female,Lori,Self-employed,Master,307361.0,2024-02-18,2024,682,30.0,1902716.0,63423.86666666667,1.0,6889680.0,0.0,0.0,0.0,1,0,1,2,0,0.3127182846486869,-1.2508879442265435,1,0
